NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001	REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001	Details ...	19	0.9944343	1.1919404	0.002042901	0.26270923	0.952	64	tags=5%, list=1%, signal=5%	
SNRNP ASSEMBLY%REACTOME%R-HSA-191859.3	SNRNP ASSEMBLY%REACTOME%R-HSA-191859.3	Details ...	49	0.96198446	1.1918405	0.0	0.2426435	0.953	438	tags=6%, list=4%, signal=6%	
REV-MEDIATED NUCLEAR EXPORT OF HIV RNA%REACTOME%R-HSA-165054.2	REV-MEDIATED NUCLEAR EXPORT OF HIV RNA%REACTOME%R-HSA-165054.2	Details ...	31	0.97675633	1.1911373	0.001001001	0.23969342	0.964	267	tags=3%, list=2%, signal=3%	
SYNAPSE ASSEMBLY%GOBP%GO:0007416	SYNAPSE ASSEMBLY%GOBP%GO:0007416	Details ...	24	0.98477465	1.1904291	0.001003009	0.23716417	0.974	175	tags=4%, list=2%, signal=4%	
NUCLEAR IMPORT OF REV PROTEIN%REACTOME DATABASE ID RELEASE 75%180746	NUCLEAR IMPORT OF REV PROTEIN%REACTOME DATABASE ID RELEASE 75%180746	Details ...	30	0.97675836	1.1899819	0.003003003	0.23091824	0.976	267	tags=3%, list=2%, signal=3%	
TRANSPORT OF RIBONUCLEOPROTEINS INTO THE HOST NUCLEUS%REACTOME DATABASE ID RELEASE 75%168271	TRANSPORT OF RIBONUCLEOPROTEINS INTO THE HOST NUCLEUS%REACTOME DATABASE ID RELEASE 75%168271	Details ...	28	0.9767624	1.1895902	0.005	0.22539149	0.981	267	tags=4%, list=2%, signal=4%	
NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME%R-HSA-168333.3	NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME%R-HSA-168333.3	Details ...	28	0.9767624	1.1893154	0.003006012	0.21775979	0.983	267	tags=4%, list=2%, signal=4%	
REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593	REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593	Details ...	48	0.95867485	1.1876868	0.001	0.23987389	0.994	476	tags=6%, list=4%, signal=6%	
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543	FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543	Details ...	48	0.9582389	1.1862762	0.0	0.25824577	0.998	482	tags=8%, list=4%, signal=9%	
REGULATION OF GLUCOKINASE BY GLUCOKINASE REGULATORY PROTEIN%REACTOME%R-HSA-170822.3	REGULATION OF GLUCOKINASE BY GLUCOKINASE REGULATORY PROTEIN%REACTOME%R-HSA-170822.3	Details ...	26	0.97676647	1.186048	0.001002004	0.25126263	0.999	267	tags=4%, list=2%, signal=4%	
MAPK TARGETS  NUCLEAR EVENTS MEDIATED BY MAP KINASES%REACTOME DATABASE ID RELEASE 75%450282	MAPK TARGETS  NUCLEAR EVENTS MEDIATED BY MAP KINASES%REACTOME DATABASE ID RELEASE 75%450282		29	0.971538	1.1854857	0.003003003	0.25130144	0.999	327	tags=3%, list=3%, signal=4%	
STEM CELL PROLIFERATION%GOBP%GO:0072089	STEM CELL PROLIFERATION%GOBP%GO:0072089		20	0.9843451	1.1854032	0.0050301813	0.24114724	0.999	180	tags=5%, list=2%, signal=5%	
POSITIVE REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:1900006	POSITIVE REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:1900006		22	0.9845163	1.1851274	0.003030303	0.23620819	0.999	179	tags=9%, list=2%, signal=9%	
DEFECTIVE TPR MAY CONFER SUSCEPTIBILITY TOWARDS THYROID PAPILLARY CARCINOMA (TPC)%REACTOME%R-HSA-5619107.2	DEFECTIVE TPR MAY CONFER SUSCEPTIBILITY TOWARDS THYROID PAPILLARY CARCINOMA (TPC)%REACTOME%R-HSA-5619107.2		26	0.97676647	1.1849529	0.0010050251	0.23068395	0.999	267	tags=4%, list=2%, signal=4%	
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857	NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857		16	0.99513125	1.1845323	0.005138746	0.23002627	0.999	56	tags=6%, list=0%, signal=6%	
G-CSF%IOB%G-CSF	G-CSF%IOB%G-CSF		30	0.9698816	1.1844066	0.002	0.22324894	0.999	346	tags=3%, list=3%, signal=3%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170		17	0.98991394	1.1804327	0.0040444895	0.29469785	1.0	117	tags=12%, list=1%, signal=12%	
ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME DATABASE ID RELEASE 75%167242	ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME DATABASE ID RELEASE 75%167242		23	0.97511953	1.17807	0.001002004	0.33300203	1.0	287	tags=9%, list=2%, signal=9%	
MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 75%379726	MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 75%379726		18	0.98556525	1.1779932	0.0070635723	0.32289404	1.0	166	tags=6%, list=1%, signal=6%	
ALLOGRAFT REJECTION%WIKIPATHWAYS_20210210%WP2328%HOMO SAPIENS	ALLOGRAFT REJECTION%WIKIPATHWAYS_20210210%WP2328%HOMO SAPIENS		22	0.9705115	1.1722232	0.00502008	0.4352277	1.0	339	tags=5%, list=3%, signal=5%	
WNT SIGNALING IN KIDNEY DISEASE%WIKIPATHWAYS_20210210%WP4150%HOMO SAPIENS	WNT SIGNALING IN KIDNEY DISEASE%WIKIPATHWAYS_20210210%WP4150%HOMO SAPIENS		16	0.98478526	1.1720004	0.0051177074	0.42607403	1.0	175	tags=6%, list=2%, signal=6%	
REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175	REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175		22	0.97077245	1.1700644	0.006024096	0.4531474	1.0	337	tags=9%, list=3%, signal=9%	
MAP3K8 (TPL2)-DEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-5684264.2	MAP3K8 (TPL2)-DEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-5684264.2		16	0.9846983	1.1695908	0.0050968397	0.44962227	1.0	176	tags=6%, list=2%, signal=6%	
ERK MAPK TARGETS%REACTOME%R-HSA-198753.1	ERK MAPK TARGETS%REACTOME%R-HSA-198753.1		21	0.9715578	1.1694661	0.008032128	0.4390943	1.0	327	tags=5%, list=3%, signal=5%	
LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449	LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449		33	0.95333046	1.1665854	0.0	0.4886708	1.0	538	tags=9%, list=5%, signal=10%	
APOPTOTIC FACTOR-MEDIATED RESPONSE%REACTOME DATABASE ID RELEASE 75%111471	APOPTOTIC FACTOR-MEDIATED RESPONSE%REACTOME DATABASE ID RELEASE 75%111471		16	0.9817424	1.1663293	0.008121828	0.48101985	1.0	211	tags=13%, list=2%, signal=13%	
SIGNALING BY FGFR2 IIIA TM%REACTOME DATABASE ID RELEASE 75%8851708	SIGNALING BY FGFR2 IIIA TM%REACTOME DATABASE ID RELEASE 75%8851708		18	0.97521746	1.165403	0.013157895	0.48673722	1.0	287	tags=17%, list=2%, signal=17%	
FGFR2 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839126.2	FGFR2 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839126.2		18	0.97521746	1.1652926	0.007070707	0.47665545	1.0	287	tags=17%, list=2%, signal=17%	
CELLULAR RESPONSE TO OSMOTIC STRESS%GOBP%GO:0071470	CELLULAR RESPONSE TO OSMOTIC STRESS%GOBP%GO:0071470		16	0.97661275	1.1650459	0.0113402065	0.46931347	1.0	269	tags=6%, list=2%, signal=6%	
FGFR2 ALTERNATIVE SPLICING%REACTOME DATABASE ID RELEASE 75%6803529	FGFR2 ALTERNATIVE SPLICING%REACTOME DATABASE ID RELEASE 75%6803529		26	0.9582318	1.1650145	0.005015045	0.45835307	1.0	482	tags=12%, list=4%, signal=12%	
REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952	REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952		21	0.9680786	1.1639103	0.0060544903	0.46756548	1.0	368	tags=10%, list=3%, signal=10%	
REGULATION OF MITOTIC SPINDLE ASSEMBLY%GOBP%GO:1901673	REGULATION OF MITOTIC SPINDLE ASSEMBLY%GOBP%GO:1901673		20	0.96660286	1.1617336	0.013065327	0.4986866	1.0	385	tags=10%, list=3%, signal=10%	
CELL KILLING%GOBP%GO:0001906	CELL KILLING%GOBP%GO:0001906		26	0.9532719	1.1607823	0.005005005	0.5049798	1.0	538	tags=8%, list=5%, signal=8%	
RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2	RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2		18	0.96991307	1.1606463	0.0070993914	0.4961752	1.0	346	tags=6%, list=3%, signal=6%	
INSULIN IGF PATHWAY-MITOGEN ACTIVATED PROTEIN KINASE KINASE MAP KINASE CASCADE%PANTHER PATHWAY%P00032	INSULIN IGF PATHWAY-MITOGEN ACTIVATED PROTEIN KINASE KINASE MAP KINASE CASCADE%PANTHER PATHWAY%P00032		26	0.9545771	1.1603693	0.003009027	0.4900433	1.0	523	tags=8%, list=5%, signal=8%	
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20210210%WP558%HOMO SAPIENS	COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20210210%WP558%HOMO SAPIENS		18	0.97052175	1.1603634	0.0070993914	0.4795636	1.0	339	tags=6%, list=3%, signal=6%	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176		16	0.97157013	1.1576668	0.0071283095	0.5200289	1.0	327	tags=6%, list=3%, signal=6%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 75%983170	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 75%983170		24	0.95415	1.1569728	0.005015045	0.5223987	1.0	529	tags=13%, list=5%, signal=13%	
TYROBP CAUSAL NETWORK%WIKIPATHWAYS_20210210%WP3945%HOMO SAPIENS	TYROBP CAUSAL NETWORK%WIKIPATHWAYS_20210210%WP3945%HOMO SAPIENS		29	0.9478632	1.1568446	0.006018054	0.5141778	1.0	600	tags=7%, list=5%, signal=7%	
RHO GTPASES ACTIVATE WASPS AND WAVES%REACTOME DATABASE ID RELEASE 75%5663213	RHO GTPASES ACTIVATE WASPS AND WAVES%REACTOME DATABASE ID RELEASE 75%5663213		31	0.94341433	1.1563774	0.002004008	0.51228404	1.0	652	tags=10%, list=6%, signal=10%	
SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0006801	SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0006801		16	0.97339594	1.1557587	0.015228426	0.51368845	1.0	306	tags=6%, list=3%, signal=6%	
POSITIVE REGULATION OF CALCIUM ION TRANSPORT INTO CYTOSOL%GOBP%GO:0010524	POSITIVE REGULATION OF CALCIUM ION TRANSPORT INTO CYTOSOL%GOBP%GO:0010524		17	0.96817666	1.1555152	0.018292682	0.50850517	1.0	368	tags=18%, list=3%, signal=18%	
POSITIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051443	POSITIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051443		29	0.9481243	1.155342	0.008016032	0.50188094	1.0	598	tags=10%, list=5%, signal=11%	
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070664	NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070664		23	0.95171815	1.1520892	0.009018037	0.5526894	1.0	555	tags=4%, list=5%, signal=5%	
FGFR3 SIGNALLING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20210210%WP4767%HOMO SAPIENS	FGFR3 SIGNALLING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20210210%WP4767%HOMO SAPIENS		18	0.96486956	1.1515706	0.012145749	0.5519892	1.0	404	tags=6%, list=4%, signal=6%	
PID_INSULIN_GLUCOSE_PATHWAY%MSIGDB_C2%PID_INSULIN_GLUCOSE_PATHWAY	PID_INSULIN_GLUCOSE_PATHWAY%MSIGDB_C2%PID_INSULIN_GLUCOSE_PATHWAY		15	0.9707902	1.150939	0.022750776	0.55353904	1.0	336	tags=7%, list=3%, signal=7%	
NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:0061351	NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:0061351		22	0.9550279	1.1508949	0.013078471	0.5445268	1.0	520	tags=18%, list=5%, signal=19%	
CHROMOSOME CONDENSATION%GOBP%GO:0030261	CHROMOSOME CONDENSATION%GOBP%GO:0030261		30	0.9415912	1.1508293	0.007	0.53640985	1.0	672	tags=7%, list=6%, signal=7%	
TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY	TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY		31	0.9408026	1.1507157	0.004	0.5292945	1.0	681	tags=6%, list=6%, signal=7%	
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY		19	0.9572137	1.1504432	0.016161617	0.5249238	1.0	493	tags=11%, list=4%, signal=11%	
PID_ARF6_TRAFFICKING_PATHWAY%MSIGDB_C2%PID_ARF6_TRAFFICKING_PATHWAY	PID_ARF6_TRAFFICKING_PATHWAY%MSIGDB_C2%PID_ARF6_TRAFFICKING_PATHWAY		24	0.9500609	1.1502831	0.009027082	0.5193567	1.0	574	tags=4%, list=5%, signal=4%	
WNT SIGNALING PATHWAY, CALCIUM MODULATING PATHWAY%GOBP%GO:0007223	WNT SIGNALING PATHWAY, CALCIUM MODULATING PATHWAY%GOBP%GO:0007223		24	0.95040894	1.1482772	0.013039118	0.5460484	1.0	570	tags=4%, list=5%, signal=4%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME DATABASE ID RELEASE 75%192105	SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME DATABASE ID RELEASE 75%192105		19	0.95851815	1.1481886	0.01715439	0.53893083	1.0	477	tags=5%, list=4%, signal=5%	
NEGATIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045668	NEGATIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045668		18	0.9595652	1.1478679	0.01923077	0.53630185	1.0	466	tags=11%, list=4%, signal=12%	
BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY	BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY		19	0.9546048	1.1473562	0.01718908	0.53691185	1.0	523	tags=11%, list=5%, signal=11%	
EMBRYONIC PATTERN SPECIFICATION%GOBP%GO:0009880	EMBRYONIC PATTERN SPECIFICATION%GOBP%GO:0009880		16	0.9660928	1.1466593	0.024615385	0.5405984	1.0	391	tags=13%, list=3%, signal=13%	
DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS	DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS		27	0.94091034	1.1460961	0.008016032	0.541974	1.0	681	tags=11%, list=6%, signal=12%	
REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888	REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888		16	0.9625282	1.145288	0.029531568	0.54726464	1.0	431	tags=6%, list=4%, signal=6%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		21	0.95172656	1.1451937	0.014112903	0.5409798	1.0	555	tags=5%, list=5%, signal=5%	
PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY	PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY		27	0.94091034	1.145144	0.009009009	0.5340916	1.0	681	tags=11%, list=6%, signal=12%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		21	0.95172656	1.1440389	0.012096774	0.5455571	1.0	555	tags=5%, list=5%, signal=5%	
LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:0007159	LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:0007159		20	0.950948	1.1428316	0.016177958	0.55881053	1.0	564	tags=5%, list=5%, signal=5%	
LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001909	LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001909		18	0.9533044	1.1424657	0.021341464	0.5577074	1.0	538	tags=11%, list=5%, signal=12%	
ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING	ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING		22	0.94806886	1.1420692	0.015045135	0.55612284	1.0	598	tags=9%, list=5%, signal=10%	
HEDGEHOG SIGNALING PATHWAY%PANTHER PATHWAY%P00025	HEDGEHOG SIGNALING PATHWAY%PANTHER PATHWAY%P00025		17	0.9594818	1.1408786	0.02755102	0.5680519	1.0	466	tags=6%, list=4%, signal=6%	
PID_MAPK_TRK_PATHWAY%MSIGDB_C2%PID_MAPK_TRK_PATHWAY	PID_MAPK_TRK_PATHWAY%MSIGDB_C2%PID_MAPK_TRK_PATHWAY		25	0.94083345	1.1407888	0.008008008	0.5623085	1.0	681	tags=8%, list=6%, signal=8%	
NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130	NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130		19	0.95173496	1.1405919	0.028225806	0.55825406	1.0	555	tags=5%, list=5%, signal=6%	
NATURAL KILLER CELL ACTIVATION%GOBP%GO:0030101	NATURAL KILLER CELL ACTIVATION%GOBP%GO:0030101		15	0.96540034	1.1403688	0.025720164	0.55473816	1.0	398	tags=7%, list=3%, signal=7%	
REGULATION OF TNFR1 SIGNALING%REACTOME%R-HSA-5357905.3	REGULATION OF TNFR1 SIGNALING%REACTOME%R-HSA-5357905.3		28	0.93524814	1.1399473	0.015015015	0.5545905	1.0	747	tags=14%, list=6%, signal=15%	
REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030	REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030		21	0.94555104	1.1395416	0.02006018	0.55455863	1.0	627	tags=10%, list=5%, signal=10%	
CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME%R-HSA-211897.2	CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME%R-HSA-211897.2		20	0.9497304	1.1385797	0.020140987	0.5636198	1.0	579	tags=10%, list=5%, signal=11%	
BIOCARTA_IL6_PATHWAY%MSIGDB_C2%BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY%MSIGDB_C2%BIOCARTA_IL6_PATHWAY		16	0.95452964	1.1376182	0.026476579	0.5722278	1.0	523	tags=6%, list=5%, signal=7%	
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519		19	0.94973475	1.1375341	0.033299696	0.5665582	1.0	578	tags=5%, list=5%, signal=6%	
PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY	PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY		16	0.95174754	1.1372749	0.029441625	0.56400037	1.0	555	tags=6%, list=5%, signal=7%	
POLY(A)+ MRNA EXPORT FROM NUCLEUS%GOBP%GO:0016973	POLY(A)+ MRNA EXPORT FROM NUCLEUS%GOBP%GO:0016973		15	0.9590541	1.1370623	0.026804123	0.5611284	1.0	473	tags=20%, list=4%, signal=21%	
REGULATION OF ACTIN NUCLEATION%GOBP%GO:0051125	REGULATION OF ACTIN NUCLEATION%GOBP%GO:0051125		19	0.9469519	1.1370281	0.022312373	0.55524075	1.0	610	tags=5%, list=5%, signal=6%	
ALZHEIMER DISEASE-AMYLOID SECRETASE PATHWAY%PANTHER PATHWAY%P00003	ALZHEIMER DISEASE-AMYLOID SECRETASE PATHWAY%PANTHER PATHWAY%P00003		41	0.9205367	1.1369344	0.0	0.5502676	1.0	914	tags=7%, list=8%, signal=8%	
MITOTIC CHROMOSOME CONDENSATION%GOBP%GO:0007076	MITOTIC CHROMOSOME CONDENSATION%GOBP%GO:0007076		23	0.9416268	1.1369259	0.012036108	0.5440711	1.0	672	tags=9%, list=6%, signal=9%	
REGULATION OF POSTSYNAPSE ORGANIZATION%GOBP%GO:0099175	REGULATION OF POSTSYNAPSE ORGANIZATION%GOBP%GO:0099175		31	0.92887616	1.1359202	0.005	0.5532177	1.0	820	tags=13%, list=7%, signal=14%	
NEGATIVE REGULATION OF MRNA PROCESSING%GOBP%GO:0050686	NEGATIVE REGULATION OF MRNA PROCESSING%GOBP%GO:0050686		22	0.9401531	1.1356091	0.019095477	0.5519096	1.0	689	tags=9%, list=6%, signal=10%	
ZYMOGEN ACTIVATION%GOBP%GO:0031638	ZYMOGEN ACTIVATION%GOBP%GO:0031638		26	0.9349983	1.1355559	0.015015015	0.5465017	1.0	747	tags=4%, list=6%, signal=4%	
REGULATION OF DENDRITE MORPHOGENESIS%GOBP%GO:0048814	REGULATION OF DENDRITE MORPHOGENESIS%GOBP%GO:0048814		35	0.9247583	1.1352931	0.007	0.5442547	1.0	866	tags=9%, list=8%, signal=9%	
RESPONSE TO COPPER ION%GOBP%GO:0046688	RESPONSE TO COPPER ION%GOBP%GO:0046688		17	0.95174325	1.1345339	0.027579162	0.5491812	1.0	557	tags=18%, list=5%, signal=19%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		16	0.95418185	1.1337205	0.026748972	0.5560286	1.0	529	tags=19%, list=5%, signal=20%	
PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY		19	0.9480824	1.1334983	0.03869654	0.5539515	1.0	598	tags=11%, list=5%, signal=11%	
