NAME	TITLE	SCORE	
FAM83B		36.262863	
COL8A1		36.25414	
FKBP3		36.22466	
SNORA72		36.17374	
CYB5R2		36.147682	
PSAP		36.143795	
SLC43A1		36.143696	
PET100		36.139324	
FAM109B		36.133106	
GOLGA2P5		36.1239	
TRAF3IP2		36.109	
EIF4E		36.107456	
SIKE1		36.071636	
RBM18		36.052017	
RBM19		36.052017	
RBM22		36.052017	
RBM23		36.052017	
RBM25		36.052017	
RBM26		36.052017	
RBM27		36.052017	
THYN1		36.03893	
CCSAP		36.02727	
FAM132B		36.00913	
NDUFS8		35.99952	
EXOSC1		35.98961	
DLX4		35.95236	
HYAL3		35.94248	
LOC202181		35.934498	
PHOSPHO2-KLHL23		35.922585	
GFER		35.896454	
USP4		35.89382	
TPD52L2		35.88994	
MBD6		35.887524	
RBM14-RBM4		35.877968	
CDK17		35.87558	
UFD1L		35.87195	
SNORA4		35.848618	
UNG		35.83591	
SLC22A20		35.834755	
MIS12		35.833267	
TSSK6		35.832943	
NUP160		35.82843	
CNKSR1		35.82705	
SERPINB6		35.82182	
MIS18BP1		35.812866	
DLK2		35.797325	
B2M		35.78377	
CNOT6L		35.76423	
LSG1		35.75956	
LNP1		35.75197	
VPS26B		35.74964	
MIPEP		35.73718	
OXTR		35.73133	
TRMT1		35.713486	
TMEM79		35.69891	
RPS6KB1		35.683582	
CALCOCO2		35.677452	
SUPT16H		35.6721	
NOL12		35.669155	
FOXJ3		35.668133	
AGFG1		35.666237	
POLR2B		35.643307	
TMEM43		35.640987	
FBXO30		35.63371	
FGFR1OP2		35.616768	
MED7		35.612537	
TRAF2		35.59802	
PHKA1		35.57648	
UBXN11		35.575775	
PRDX3		35.568085	
EIF2AK4		35.56104	
SWSAP1		35.561	
DYNC1LI1		35.553833	
EIF3B		35.547626	
LOC101927755		35.546665	
CUL3		35.54247	
ATAD2B		35.536278	
ATAD3A		35.536278	
ATAD3B		35.536278	
ATAD5		35.536278	
CYB5R4		35.52977	
PPP1R16A		35.52173	
FPGT		35.51769	
TMUB1		35.51702	
MIR31HG		35.509174	
MARK1		35.47285	
TJP3		35.4445	
SERPINE2		35.44351	
MKNK2		35.44348	
LANCL1		35.439533	
SKA3		35.424774	
CADPS2		35.424217	
BLMH		35.399788	
MINOS1		35.39866	
PCDHB8		35.376095	
ERN1		35.35546	
STAG1		35.35067	
TAF1C		35.350155	
NPRL2		35.32978	
LCMT2		35.324505	
NDUFV3		35.311127	
MAPK7		35.28596	
AKR1B10		35.244778	
TOMM5		35.240055	
EID2		35.221424	
SUPV3L1		35.21907	
SF3B5		35.217983	
SF3B6		35.217983	
SFI1		35.217983	
SFMBT1		35.217983	
SFN		35.217983	
SFPQ		35.217983	
SHMT2		35.212875	
CD55		35.212387	
SLC22A23		35.207302	
THEMIS2		35.18684	
MICALL1		35.18273	
FANCE		35.18255	
BLOC1S3		35.177055	
BCL2L11		35.16194	
TYK2		35.153347	
IDH1		35.133896	
ATF5		35.119106	
POLR3H		35.117928	
ACVR2A		35.106476	
INPP5F		35.10111	
ZNF101		35.096962	
PLEKHB1		35.09256	
HYOU1		35.087276	
RANBP17		35.07994	
GGA2		35.07	
FKBP5		35.02361	
PHLDA2		35.017498	
RBM12		35.011406	
CUEDC1		35.00419	
RAB5B		34.980183	
PPP1R11		34.948246	
ADI1		34.942493	
RARRES1		34.92826	
PRR11		34.924744	
IGFBP2		34.922756	
DBR1		34.913742	
SNCA		34.897663	
CNNM4		34.8922	
FNTB		34.88749	
ITSN1		34.869827	
COA5		34.855892	
MORF4L1		34.851315	
PPARGC1A		34.85027	
APRT		34.849228	
ZNF143		34.84368	
PRKRA		34.837154	
CNKSR3		34.820312	
MID1IP1		34.81676	
TLDC1		34.81067	
SLC39A13		34.808285	
ASB2		34.804096	
LYRM4		34.80394	
HSD17B12		34.772182	
HNRNPU		34.750546	
FJX1		34.748043	
HOXA10		34.667072	
CACNG4		34.619617	
PPP1R12C		34.6068	
MTX3		34.60338	
SMAD6		34.596886	
NOC3L		34.596046	
CD14		34.595287	
UST		34.57887	
PCDHGB4		34.577087	
SPECC1L		34.564114	
SARNP		34.556244	
KAT7		34.554848	
DCLRE1A		34.553593	
TOMM70A		34.539207	
NUDT2		34.538536	
MX2		34.528606	
POLD4		34.52268	
CNP		34.52236	
SIL1		34.51853	
URGCP-MRPS24		34.471798	
USP3-AS1		34.4666	
KIAA0907		34.450287	
E2F8		34.445522	
MIS18A		34.444817	
NDUFS2		34.439365	
TAF5		34.429768	
MID2		34.41824	
CCZ1		34.398514	
CSTF2T		34.387794	
RPS9		34.38528	
MKS1		34.37782	
MGC57346-CRHR1		34.36147	
TMEM106C		34.359245	
AADACP1		34.347626	
PDE6D		34.33948	
DGCR6		34.33437	
PRR12		34.332893	
NBL1		34.328995	
IL1R1		34.3047	
C12orf76		34.27702	
ATP5J		34.272007	
TRAPPC12		34.253757	
TEX10		34.253307	
DAPK3		34.244076	
CD74		34.24098	
ATP9B		34.238384	
TSPAN2		34.220264	
TRIM23		34.21177	
EHD3		34.203194	
MAP4K3		34.18842	
MXRA7		34.178284	
SNRPB		34.169796	
GOLGA1		34.168076	
ESCO2		34.165825	
EMC7		34.16394	
ANXA2R		34.16225	
LPXN		34.14667	
USP33		34.14269	
MIR4435-2HG		34.136448	
SMIM12		34.124207	
TMEM138		34.12214	
PDXDC2P		34.10615	
LOC100288911		34.099922	
HYLS1		34.096085	
TRERF1		34.05253	
SLC37A1		34.04394	
NUDT5		34.029037	
NUMA1		33.994537	
BTBD6		33.993748	
TNS4		33.989933	
NGRN		33.987675	
SRP9		33.982517	
DHX40		33.97901	
STARD7-AS1		33.97687	
ITFG3		33.97669	
CENPBD1		33.97319	
NOP14		33.968395	
PLSCR3		33.95768	
MUC5AC		33.95511	
SUFU		33.93273	
UBE3B		33.929325	
KBTBD7		33.923267	
NDUFAF2		33.91871	
MKKS		33.904316	
CAPS		33.895657	
SLMO2		33.877495	
IWS1		33.861153	
POLH		33.84325	
CTU2		33.840908	
NDUFA13		33.838123	
AKR1C3		33.831924	
AIP		33.795456	
NFYC-AS1		33.789787	
SETD7		33.787746	
KLHL8		33.78463	
HNRNPA1		33.784306	
SAA4		33.776283	
SND1		33.762184	
C9orf40		33.7373	
RNF34		33.73628	
THAP11		33.733967	
EIF2B3		33.730194	
BTBD11		33.7281	
KIAA0232		33.725967	
PPIL1		33.720955	
SGPP1		33.70685	
FARSB		33.705856	
APBB1		33.70027	
SLAIN2		33.689636	
MSL3P1		33.677643	
RPP25		33.67626	
C12orf79		33.668266	
TSHZ1		33.66774	
TRIM52		33.666428	
LY75		33.658913	
CD2AP		33.655083	
STIM1		33.64572	
TBCK		33.643665	
SYVN1		33.642498	
PRKD2		33.641872	
SYNJ1		33.64139	
BOP1		33.640812	
ZNF202		33.63704	
M6PR		33.628754	
CRIP2		33.620556	
MIR762		33.599697	
ACSF3		33.58916	
ACTG1		33.58657	
P4HA2		33.58426	
MTMR6		33.58305	
TRPM7		33.580532	
CWC25		33.571995	
APEX1		33.568043	
TMEM14B		33.56477	
LRP10		33.548058	
SH3RF3		33.544483	
SOS1		33.5443	
SETD8		33.539692	
VIMP		33.537624	
TMEM9		33.53179	
STYX		33.522488	
TXN		33.520096	
ERAP1		33.512478	
SIN3B		33.50551	
NTMT1		33.503117	
VPS51		33.497902	
SMCO4		33.491238	
GPT2		33.47338	
CLIP4		33.469936	
SLC3A2		33.46157	
LOC101929128		33.459896	
TUBB4B		33.459534	
MIEF2		33.443592	
ANAPC7		33.439213	
RBM3		33.426357	
VPS39		33.423668	
SNHG1		33.410824	
RHOG		33.408188	
EED		33.40025	
PITPNM2		33.381676	
HMGCS2		33.351326	
NAB1		33.348347	
AIG1		33.341667	
DDX55		33.3386	
DNAJC18		33.331337	
ENPP5		33.325863	
DOCK1		33.314487	
BRPF1		33.31156	
PRNP		33.30642	
STK31		33.29843	
MT1E		33.28807	
SMARCB1		33.276035	
RMI2		33.273964	
ATP5D		33.260727	
PLEKHJ1		33.260048	
PREP		33.258442	
ADK		33.256992	
NT5E		33.25095	
FARP2		33.244343	
PGP		33.241993	
AKAP1		33.229813	
KIAA1586		33.227146	
VPS33A		33.217213	
TNRC6C		33.21425	
USP38		33.20736	
TRIP12		33.201485	
NT5DC1		33.197136	
ITGA1		33.18877	
POP4		33.169106	
POP5		33.169106	
POP7		33.169106	
POPDC3		33.169106	
POR		33.169106	
PORCN		33.169106	
POT1		33.169106	
CACNA2D4		33.154137	
ACAP3		33.150978	
TICAM2		33.13976	
STX17		33.138393	
PEX16		33.127064	
GHITM		33.12425	
KIAA1524		33.123737	
RAP2B		33.121098	
CCT8		33.115395	
PPP2R5C		33.10448	
LRFN3		33.09333	
MGA		33.092693	
DDRGK1		33.05377	
LOC100134868		33.052338	
TSPYL2		33.043797	
SLC2A10		33.042755	
UBE2L3		33.042324	
EIF1		33.035183	
NPC2		33.029537	
VPS72		33.017086	
SLC35G2		32.996006	
PAIP2B		32.98355	
NBPF20		32.98156	
IAH1		32.980846	
EEF1B2		32.975056	
UAP1		32.97174	
PDSS2		32.969624	
ITPRIP		32.96947	
CYFIP1		32.962425	
CSE1L		32.947536	
DEDD2		32.939842	
RPUSD1		32.925434	
CCNJ		32.925426	
SLC35B2		32.920433	
MSX2		32.9175	
ESCO1		32.90274	
GINS4		32.896595	
DNALI1		32.88943	
PREPL		32.884323	
TBL3		32.87756	
CETN2		32.873585	
RPS19BP1		32.867466	
SRD5A1		32.840527	
S100A3		32.828064	
EIF2AK1		32.807976	
TLR4		32.807957	
SNORA73B		32.801495	
GTPBP3		32.791546	
SPAG9		32.785797	
SNAI2		32.77459	
LPCAT4		32.769478	
ANKRA2		32.756275	
RPL21		32.746437	
TSG101		32.70793	
LPAR6		32.6987	
CNOT2		32.69633	
RNF123		32.693745	
GHDC		32.693302	
B9D2		32.691475	
TRIM65		32.67688	
SNX21		32.665806	
TRIT1		32.65227	
CD3EAP		32.648834	
ALG9		32.64625	
LARP4		32.628048	
TVP23B		32.625835	
EIF3M		32.625263	
SRSF8		32.612686	
E4F1		32.607243	
SNHG17		32.59933	
ACTB		32.59751	
IL2RG		32.587234	
DEPDC1B		32.582767	
MUSTN1		32.5715	
LOC101928034		32.544888	
LOC101928100		32.544888	
LOC101928710		32.544888	
LOC101928796		32.544888	
LOC101928837		32.544888	
LOC101928891		32.544888	
GRAMD4		32.54006	
TNFRSF6B		32.538147	
TRUB2		32.520798	
SNX4		32.519615	
NARFL		32.516705	
CCNE2		32.51441	
CLPX		32.512146	
TMEM87A		32.507133	
USP46		32.476727	
AFAP1L2		32.476597	
PHF8		32.47315	
GM2A		32.469887	
TFE3		32.469032	
MRTO4		32.459785	
TRIM14		32.4514	
TSPAN15		32.39357	
KLHDC3		32.38249	
NPM2		32.37156	
ENTPD5		32.36912	
EGR1		32.366318	
QPCTL		32.36443	
SMCR8		32.362427	
ANAPC16		32.359486	
TRAPPC4		32.348423	
KCTD20		32.346798	
PVRL2		32.34371	
DIDO1		32.33337	
SFSWAP		32.33105	
GALK2		32.304302	
TFPT		32.27118	
UBA6		32.269638	
OAS1		32.266705	
HYPK		32.26541	
CKB		32.258636	
TWF2		32.256863	
TBC1D31		32.243282	
NUDCD2		32.242245	
CXorf40B		32.242188	
HOXC4		32.237904	
NDUFA10		32.222168	
CCNC		32.20989	
KPNA3		32.20323	
PAK4		32.200832	
PALB2		32.200832	
PALLD		32.200832	
PAM		32.200832	
PAN3		32.200832	
CNTNAP3B		32.19484	
PRPF40A		32.190594	
EIF4A3		32.18876	
TMUB2		32.187435	
MRPL17		32.17747	
AP1B1		32.165195	
PPP1R3F		32.158775	
STK24		32.13526	
SQSTM1		32.135067	
TPP1		32.12189	
SAFB2		32.119335	
PPP1R3B		32.117317	
ARHGAP11B		32.115906	
VPS45		32.08955	
FLNA		32.077335	
FYTTD1		32.07577	
C9orf3		32.07509	
PI4KAP1		32.06384	
CEP19		32.058475	
IL10RB		32.055428	
TDP1		32.042294	
INIP		32.038055	
MXI1		32.021442	
LRG1		32.00441	
RBP1		31.991478	
EI24		31.990622	
AMZ2P1		31.989729	
MOB3A		31.980167	
PSMC3IP		31.968653	
FAM166A		31.96849	
GCC2		31.966394	
NT5C		31.961887	
TFDP1		31.952982	
C9orf78		31.938305	
LRRC20		31.937626	
SH3GLB2		31.92522	
SP140		31.918993	
BBC3		31.918623	
FADD		31.910559	
PWWP2B		31.906992	
SGSM3		31.900326	
TMEM165		31.89409	
ICE1		31.881088	
KIAA1919		31.873318	
NT5DC2		31.86785	
ECH1		31.866365	
HIST1H2BK		31.865486	
PPP1R16B		31.862633	
DNTTIP1		31.831293	
PPIAL4G		31.819073	
ATP5G3		31.809254	
GAK		31.802439	
SDR39U1		31.802254	
TXNRD2		31.79832	
BSCL2		31.796625	
CHID1		31.784977	
MTHFD2L		31.784744	
PEG10		31.775215	
TMEM109		31.774546	
THAP9-AS1		31.76751	
LOC101929089		31.764719	
MAPKAPK3		31.756598	
CDC25C		31.756296	
DERL1		31.753263	
CEP290		31.743406	
SNX18		31.734913	
IFT27		31.731625	
PPP1R1C		31.724554	
SPAG16		31.7231	
SLC30A1		31.714758	
CCDC186		31.712057	
POLE4		31.696705	
DAPK1		31.691868	
PTCD1		31.689775	
PI4K2A		31.67362	
TBC1D15		31.66627	
LRRC42		31.657078	
SUN2		31.647388	
RPGRIP1L		31.646496	
DAZAP2		31.645954	
NFE2L3		31.64152	
TRIP11		31.640224	
RPL7A		31.639383	
LCMT1		31.636381	
FOXO1		31.636114	
G2E3		31.623194	
SP4		31.59223	
MYBBP1A		31.5871	
BTF3L4		31.566706	
PTP4A1		31.560446	
TMEM139		31.55765	
MIIP		31.542767	
TK2		31.542128	
GSE1		31.536549	
PM20D2		31.521057	
RPS27L		31.518778	
CNBP		31.502903	
GOLIM4		31.491741	
TMCO4		31.48717	
H2AFX		31.479286	
HMGB3		31.471443	
RNF144A-AS1		31.465315	
MAN1B1		31.461151	
MIER1		31.460604	
USP35		31.457644	
ATP9A		31.456478	
ARMCX5		31.454065	
GINS1		31.444698	
PPIP5K2		31.425215	
PRPF4B		31.422785	
SMARCE1		31.42053	
ABHD17A		31.41685	
ADRM1		31.41449	
MICU2		31.401695	
HNRNPA1P33		31.399282	
UNK		31.398958	
CLDND1		31.394073	
ISY1-RAB43		31.387178	
PRH1		31.376936	
INO80B		31.376427	
MYCBP2		31.348118	
TRDMT1		31.347887	
TRMT10C		31.336294	
TYW1		31.323174	
TBP		31.31193	
PITPNA-AS1		31.30393	
ENO2		31.303106	
TATDN3		31.28438	
DEF8		31.278831	
GPR180		31.275045	
SNX13		31.273113	
AP1M1		31.2594	
RPGR		31.25601	
CROCCP2		31.220446	
CETN3		31.211552	
UPK3BL		31.200375	
PHLDA1		31.194302	
SMIM22		31.188478	
HSD11B1L		31.18667	
ANKS6		31.172453	
NAT1		31.170963	
FAM160A2		31.16377	
PMCH		31.159184	
EXOC7		31.14987	
TMED10		31.142443	
DHX37		31.136118	
FOPNL		31.127016	
TFPI2		31.123224	
CHTF18		31.1164	
EFNA4		31.108423	
E2F5		31.108204	
MIR1260B		31.10338	
ARL13B		31.101042	
ENOSF1		31.094282	
CNN2		31.068964	
LRBA		31.068474	
SGTA		31.05171	
NSMF		31.04802	
GLG1		31.03954	
DCTD		31.035797	
LY6D		31.0352	
CMC1		31.027245	
INO80		31.025963	
HNRNPA0		31.025284	
COMT		31.019579	
SNAPC1		31.000265	
LOC101927811		30.993122	
TUSC2		30.98532	
CLK3		30.958544	
TSFM		30.94921	
PDHA1		30.943426	
MRPL34		30.936586	
RAMP1		30.922928	
PXMP4		30.922562	
TSKU		30.907026	
BEX4		30.898916	
PRMT9		30.893269	
PSRC1		30.871096	
TBPL1		30.864729	
PIGX		30.862797	
DPCD		30.85303	
LOC100506860		30.852175	
CLEC7A		30.849852	
LOXL1-AS1		30.837898	
DYNC1LI2		30.828787	
PCDHGA5		30.822496	
USP25		30.817938	
NAB2		30.812178	
MOB2		30.802683	
UROD		30.798962	
DMWD		30.7944	
ASH1L-AS1		30.784575	
AFF1		30.781055	
DCAKD		30.779911	
MEF2BNB-MEF2B		30.776484	
MAGEF1		30.769608	
RPL37		30.760612	
ACTR1B		30.757397	
RPL5		30.756481	
CRY2		30.75438	
CBWD2		30.74907	
SSH1		30.743872	
CTSB		30.735136	
ABCB6		30.733706	
SLC27A1		30.732412	
PKN2		30.732136	
NSUN4		30.73006	
TMEM68		30.716442	
LZIC		30.713558	
UBA3		30.708042	
B4GALNT3		30.705723	
B4GALNT4		30.705723	
B4GALT1		30.705723	
B4GALT2		30.705723	
B4GALT3		30.705723	
B4GALT4		30.705723	
B4GALT5		30.705723	
DGKA		30.704832	
GUSBP9		30.695509	
DTL		30.681513	
PRKX		30.680109	
EVI5L		30.679323	
CDC123		30.677113	
IMPAD1		30.673332	
EP300		30.667875	
TIMM23		30.655054	
DAG1		30.652727	
DAGLA		30.652727	
DAGLB		30.652727	
DALRD3		30.652727	
DANCR		30.652727	
DAP		30.652727	
PIK3C3		30.651556	
HIST1H4H		30.645288	
WDFY2		30.64098	
CNN3		30.634533	
ABCC3		30.62665	
SPINT1		30.625658	
MARVELD3		30.620667	
SNORA32		30.617105	
RNF213		30.615984	
PFKL		30.615053	
ANAPC15		30.605904	
PARP8		30.587933	
ARL2BP		30.586206	
MIA3		30.573685	
TRAPPC9		30.560854	
KIAA1191		30.554785	
GCC1		30.546017	
EOGT		30.545757	
ATMIN		30.531185	
ABCB10		30.528969	
USP9X		30.524082	
STC2		30.521196	
HNMT		30.520973	
SCP2		30.507883	
AGTPBP1		30.494781	
SLC41A2		30.494753	
APITD1		30.487484	
TSL		30.483997	
PLK2		30.464277	
BTN3A1		30.458857	
TMEM14A		30.457361	
DDX11		30.449646	
OR7E91P		30.44943	
ALAD		30.439875	
CSTF2		30.435848	
CNIH4		30.435188	
MBLAC2		30.434134	
PFDN4		30.434006	
CACFD1		30.423162	
CKAP5		30.421871	
USP19		30.418293	
EIF4EBP1		30.40732	
PHIP		30.406567	
ACLY		30.405558	
TDRKH		30.40429	
DBF4B		30.403584	
PIDD1		30.399998	
EIF2AK2		30.390127	
MAPRE1		30.388737	
RPLP0		30.378267	
DHRS12		30.376375	
RAB11FIP1		30.369244	
TOR3A		30.368587	
CP		30.364552	
HNRNPA1L2		30.364067	
SLC1A5		30.361076	
TAF2		30.360973	
C5orf66		30.358765	
RBM39		30.353128	
CECR5		30.349174	
FKBP7		30.347258	
CPT2		30.338749	
TLE3		30.33154	
PPP1R15B		30.331532	
FN3KRP		30.32972	
ATP5J2-PTCD1		30.31522	
CLCC1		30.303673	
TACO1		30.302984	
HEXDC		30.295834	
KCNF1		30.295427	
PYCR1		30.293406	
BCAR1		30.292948	
CD2BP2		30.286055	
ACSS1		30.284904	
MVP		30.284838	
HIRIP3		30.283022	
HVCN1		30.263	
VWA9		30.261251	
EVI2B		30.242163	
EDEM3		30.239672	
PIAS4		30.230179	
RPS20		30.217773	
RAB11A		30.171915	
TMEM45B		30.159603	
TEFM		30.141068	
P2RY1		30.140427	
CWC27		30.133337	
IQCJ		30.12825	
ASAH1		30.126825	
FXN		30.123201	
MINA		30.121899	
SLC35E3		30.12089	
OFD1		30.110725	
LDLRAP1		30.10883	
NDUFAF1		30.108534	
FMNL1		30.1038	
HMG20A		30.10142	
RPS15A		30.098915	
HID1		30.096632	
TRHDE		30.096191	
PXN		30.091526	
IREB2		30.084517	
INS-IGF2		30.083813	
ACE		30.077564	
ANXA5		30.071827	
CLOCK		30.06372	
CCDC174		30.063707	
MYBL1		30.060081	
GLYCTK		30.045456	
PSMB1		30.042707	
SLCO4A1		30.041937	
PKIG		30.038147	
PIK3C2A		30.036015	
GNPDA1		30.032578	
MIR3918		30.028059	
KRIT1		30.024588	
MTRR		30.019978	
METAP1		30.0159	
SKAP1		30.006659	
PIK3IP1		30.00602	
UBE2Z		30.005947	
TGIF2		30.001059	
TBX1		29.990427	
NSUN6		29.988846	
NRSN2-AS1		29.986546	
DNAJB6		29.981304	
FOXC1		29.977219	
MRPL36		29.969042	
ECHS1		29.957005	
CABIN1		29.9557	
ERMARD		29.940464	
PPP6C		29.922651	
PIEZO1		29.920912	
PFDN2		29.91679	
ATP5L		29.910027	
ECHDC1		29.906683	
GIT1		29.900455	
C19orf52		29.896557	
CNOT7		29.892828	
CNOT10		29.883675	
BCAM		29.87459	
EP400		29.874548	
LAMP3		29.864954	
LOC102724312		29.86363	
NGLY1		29.859917	
SLC4A11		29.846054	
IFT57		29.845068	
TWISTNB		29.844463	
PCDHGA8		29.836187	
SETDB2		29.83543	
TBC1D1		29.833332	
HDAC9		29.832077	
HDDC2		29.832077	
HDDC3		29.832077	
HDGF		29.832077	
HDGFRP2		29.832077	
HDGFRP3		29.832077	
HDHD1		29.832077	
CPNE1		29.816324	
EPHB6		29.813597	
TOX2		29.802465	
TMEM254		29.800854	
NIPA2		29.788809	
ADCY6		29.787386	
ATG101		29.76884	
SAA1		29.766304	
RPS27		29.764595	
SERPINF1		29.75823	
TRIOBP		29.757397	
GATAD2B		29.753164	
KIAA0196		29.740103	
PAQR3		29.737427	
PPP1R15A		29.736729	
AURKB		29.73426	
HUWE1		29.718214	
TMEM92		29.71119	
CCDC51		29.699572	
CREB3L4		29.696318	
PPP1R13B		29.692703	
C9orf64		29.68959	
PMS2P4		29.681427	
HOOK2		29.675966	
GMDS-AS1		29.666664	
CRIPAK		29.665997	
AKR7A2		29.660566	
RTKN2		29.65442	
TYSND1		29.649223	
SUCO		29.631372	
EIF3F		29.615824	
NDFIP1		29.609158	
STX18		29.602928	
PPRC1		29.602528	
TADA1		29.597437	
GYG2P1		29.593513	
WBP1		29.581316	
ELOVL5		29.564009	
BGLAP		29.55598	
ATP1A1		29.54959	
NXN		29.547173	
NECAP1		29.544498	
SLC30A5		29.54426	
URB2		29.543715	
RBM48		29.542267	
PLEKHG3		29.52221	
IRF1		29.514475	
TUBB2A		29.51364	
IL17RA		29.510876	
GCNT3		29.510317	
CERS2		29.500517	
SNAPC5		29.497774	
PARP3		29.49339	
CTXN1		29.49325	
C19orf43		29.493168	
HIST1H2BD		29.471685	
COA7		29.469608	
CCDC86		29.468445	
SLC27A4		29.462399	
PSMB6		29.459723	
HMGN1		29.457512	
C15orf39		29.457335	
HOXC13		29.45687	
